"file","line","column","kind","raw_string","suggested_key","context"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","62","38","inline_template_text","Retenue de garantie %","chantiers.situations.text.retenue-de-garantie",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","66","45","inline_template_text","Net à payer HT","chantiers.situations.text.net-payer-ht",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","68","42","inline_template_text","NET À PAYER TTC","chantiers.situations.text.net-payer-ttc",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","79","15","inline_template_text","Établi par (MOE)","chantiers.situations.text.etabli-par-moe",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","84","15","inline_template_text","Visa du Maître d'Ouvrage (MOA)","chantiers.situations.text.visa-du-maitre-ouvrage",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","92","13","inline_template_text","— SARL AU — ICE  —","chantiers.situations.text.sarl-au-ice",">…<"
"app/applications/erp/pages/chantiers/situations/print/situation-print.component.ts","93","13","inline_template_text","Situation N°  · Période","chantiers.situations.text.situation-periode",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","2","25","template_text","Décompte","chantiers.situations.text.decompte",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","4","10","template_text","Cumul travaux exécutés HT","chantiers.situations.text.cumul-travaux-executes-ht",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","12","10","template_text","▶ Travaux période HT","chantiers.situations.text.travaux-periode-ht",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","21","12","template_text","– Résorption avance (%)","chantiers.situations.text.resorption-avance",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","26","10","template_text","▶ Net à payer HT","chantiers.situations.text.net-payer-ht",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/decompte-card/decompte-card.component.html","36","10","template_text","▶ Net à payer TTC","chantiers.situations.text.net-payer-ttc",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/lots-saisie-table/lots-saisie-table.component.html","18","14","template_text","Désignation","chantiers.situations.text.designation",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/lots-saisie-table/lots-saisie-table.component.html","19","14","template_text","Unité","chantiers.situations.text.unite",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/lots-saisie-table/lots-saisie-table.component.html","20","31","template_text","Qté tot.","chantiers.situations.text.qte-tot",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/lots-saisie-table/lots-saisie-table.component.html","21","31","template_text","Qté préc.","chantiers.situations.text.qte-prec",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/components/lots-saisie-table/lots-saisie-table.component.html","22","31","template_text","Qté cumul","chantiers.situations.text.qte-cumul",">…<"
"app/applications/erp/pages/chantiers/situations/situation-detail/situation-detail.page.ts","221","19","prompt","Motif de rejet (obligatoire) :","chantiers.situations.confirm.motif-de-rejet-obligatoire","prompt(…)"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","19","25","status_label","Signé","chantiers.sous-traitance.status.signe","STATUS_LABELS.SIGNE"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","20","17","status_label","En cours","chantiers.sous-traitance.status.en-cours","STATUS_LABELS.EN_COURS"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","21","23","status_label","Terminé","chantiers.sous-traitance.status.termine","STATUS_LABELS.TERMINE"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","22","21","status_label","Résilié","chantiers.sous-traitance.status.resilie","STATUS_LABELS.RESILIE"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","57","13","inline_template_attr","N° contrat, sous-traitant, chantier…","chantiers.sous-traitance.label.contrat-sous-traitant-chantier","placeholder=…"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","69","48","inline_template_attr","Filtrer par statut","chantiers.sous-traitance.label.filtrer-par-statut","aria-label=…"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","88","18","inline_template_text","Sous-traitant","chantiers.sous-traitance.text.sous-traitant",">…<"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","92","30","inline_template_text","Montant HT","chantiers.sous-traitance.text.montant-ht",">…<"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","95","18","inline_template_text","Début","chantiers.sous-traitance.text.debut",">…<"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","129","49","inline_template_text","Aucun contrat correspondant aux filtres.","chantiers.sous-traitance.text.aucun-contrat-correspondant-aux",">…<"
"app/applications/erp/pages/chantiers/sous-traitance/sous-traitance-listing/sous-traitance-listing.page.ts","378","10","toast","Création de contrat sous-traitance — prochainement.","chantiers.sous-traitance.toast.creation-de-contrat-sous-traitance","toast.info()"
"app/applications/erp/pages/etudes/appels-offres-clients/config/listing/columns.ts","5","1","status_label","À étudier","etudes.appels-offres-clients.status.etudier","STATUS_LABELS.A_ETUDIER"
"app/applications/erp/pages/etudes/appels-offres-clients/config/listing/columns.ts","6","25","status_label","En préparation","etudes.appels-offres-clients.status.en-preparation","STATUS_LABELS.EN_PREPARATION"
"app/applications/erp/pages/etudes/appels-offres-clients/config/listing/columns.ts","8","19","status_label","Attribué","etudes.appels-offres-clients.status.attribue","STATUS_LABELS.ATTRIBUE"
"app/applications/erp/pages/etudes/appels-offres-clients/config/listing/columns.ts","11","29","status_label","Annulé","etudes.appels-offres-clients.status.annule","STATUS_LABELS.ANNULE"
"app/applications/erp/pages/etudes/appels-offres-clients/config/listing/columns.ts","27","19","type_label","Privé","etudes.appels-offres-clients.label.prive","TYPE_LABELS.PRIVE"
"app/applications/erp/pages/etudes/bibliotheque-prix/config/listing/columns.ts","4","31","status_label","Gros œuvre","etudes.bibliotheque-prix.status.gros-uvre","CATEGORY_LABELS.GO"
"app/applications/erp/pages/etudes/bibliotheque-prix/config/listing/columns.ts","6","25","status_label","Étanchéité","etudes.bibliotheque-prix.status.etancheite","CATEGORY_LABELS.ETANCHEITE"
"app/applications/erp/pages/etudes/bibliotheque-prix/config/listing/columns.ts","8","22","status_label","Revêtements","etudes.bibliotheque-prix.status.revetements","CATEGORY_LABELS.REVETEMENT"
"app/applications/erp/pages/etudes/bibliotheque-prix/config/listing/columns.ts","10","27","status_label","Électricité","etudes.bibliotheque-prix.status.electricite","CATEGORY_LABELS.ELECTRICITE"
"app/applications/erp/pages/etudes/devis/config/listing/columns.ts","6","25","status_label","Émis","etudes.devis.status.emis","STATUS_LABELS.EMIS"
"app/applications/erp/pages/etudes/devis/config/listing/columns.ts","7","15","status_label","Négociation","etudes.devis.status.negociation","STATUS_LABELS.NEGOCIATION"
"app/applications/erp/pages/etudes/devis/config/listing/columns.ts","8","29","status_label","Approuvé","etudes.devis.status.approuve","STATUS_LABELS.APPROUVE"
"app/applications/erp/pages/etudes/devis/config/listing/columns.ts","10","17","status_label","Annulé","etudes.devis.status.annule","STATUS_LABELS.ANNULE"
"app/applications/erp/pages/etudes/devis/config/listing/columns.ts","11","19","status_label","Expiré","etudes.devis.status.expire","STATUS_LABELS.EXPIRE"
"app/applications/erp/pages/etudes/devis/devis-detail/devis-detail.page.html","32","24","template_text","Émis le  · Valable jusqu'au","etudes.devis.text.emis-le-valable-jusqu",">…<"
"app/applications/erp/pages/etudes/devis/devis-detail/devis-detail.page.html","39","23","template_text","Désignation","etudes.devis.text.designation",">…<"
"app/applications/erp/pages/etudes/devis/devis-detail/devis-detail.page.html","39","99","template_text","Total HT","etudes.devis.text.total-ht",">…<"
"app/applications/erp/pages/etudes/devis/devis-detail/devis-detail.page.html","52","13","template_text","Total HT","etudes.devis.text.total-ht",">…<"
"app/applications/erp/pages/etudes/devis/devis-detail/devis-detail.page.html","54","13","template_text","Total TTC","etudes.devis.text.total-ttc",">…<"
"app/applications/erp/pages/etudes/metres/config/listing/columns.ts","6","25","status_label","Terminé","etudes.metres.status.termine","STATUS_LABELS.TERMINE"
"app/applications/erp/pages/etudes/metres/services/metre-api.service.ts","78","13","error","Métré ${id} introuvable","etudes.metres.error.metre-id-introuvable","throw new Error(…)"
